"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","score_TRI","score_ORTH","score_SATISFICE","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_BOTH","score_ABS","score_niceABS","score_TVERSKY","tv_type","top_score","top_type","range","interpretation","score_SCALED"
"QADB9","111","fall21","asynch","endtime",4,"DE",FALSE,10.237,2,-0.142857142857143,-0.166666666666667,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,-0.153846153846154,0,0,-0.142857142857143,"score_TV_start",-0.142857142857143,"score_TRI",0.0238095238095238,"?",0
"QADB9","111","fall21","asynch","midpoint",5,"K",FALSE,111.53,1,-0.0909090909090909,-0.0769230769230769,NA,0,-0.0769230769230769,-0.0833333333333333,NA,0,-0.0769230769230769,0,0,0,"score_TV_max",0,"score_TVERSKY",0.0909090909090909,"?",0
"PRA08","121","fall21","asynch","starttime",1,"",FALSE,23.744,0,0,NA,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",0,"score_TRI",0,"blank",0
"PRA08","121","fall21","asynch","starts",2,"D",FALSE,16.146,1,0,NA,0,0,0,0,0,1,-0.0714285714285714,0,0,0,"score_TV_max",0,"score_TRI",0,"reference",0
"PRA08","121","fall21","asynch","meets",3,"",FALSE,18.676,0,0,NA,0,0,0,NA,0,0,0,0,0,0,"score_TV_max",0,"score_TRI",0,"blank",0
"PRA08","121","fall21","asynch","endtime",4,"O",FALSE,36.493,1,-0.0714285714285714,NA,0.5,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,NA,-0.0714285714285714,0,0,-0.0714285714285714,"score_TV_start",0.5,"score_SATISFICE",0.571428571428571,"Satisfice",-0.5
"PRA08","121","fall21","asynch","midpoint",5,"",FALSE,41.398,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,"score_TV_max",0,"score_TRI",0,"blank",0
"KXRFL","111","fall21","asynch","starttime",1,"A",FALSE,12.459,1,-0.0769230769230769,1,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_end",1,"score_ORTH",1.07692307692308,"Orthogonal",-1
"KXRFL","111","fall21","asynch","starts",2,"E",FALSE,14.34,1,-0.0833333333333333,1,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0.5,0,0,-0.0769230769230769,"score_TV_end",1,"score_ORTH",1.08333333333333,"?",0
"KXRFL","111","fall21","asynch","meets",3,"ABDEFGHIJKOUXZ",FALSE,64.017,14,0,0,NA,0,0,0,0,0,0.0769230769230769,0,0,0,"score_TV_max",0,"score_TRI",0,"frenzy",0
"KXRFL","111","fall21","asynch","endtime",4,"ACFHIJKOUXZ",FALSE,69.177,11,0.285714285714286,0.333333333333333,NA,-0.269230769230769,-0.785714285714286,0.285714285714286,NA,0,0.307692307692308,0,0,0.285714285714286,"score_TV_end",0.333333333333333,"score_ORTH",0.0476190476190477,"frenzy",0
"KXRFL","111","fall21","asynch","midpoint",5,"O",TRUE,49.605,1,1,-0.0769230769230769,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0.5,1,1,-0.0769230769230769,"score_TV_start",1,"score_TRI",1.07692307692308,"?",0
"LPY8N","111","fall21","asynch","starttime",1,"A",FALSE,20.672,1,-0.0769230769230769,1,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_end",1,"score_ORTH",1.07692307692308,"Orthogonal",-1
"LPY8N","111","fall21","asynch","starts",2,"E",FALSE,10.324,1,-0.0833333333333333,1,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0.5,0,0,-0.0769230769230769,"score_TV_end",1,"score_ORTH",1.08333333333333,"?",0
"LPY8N","111","fall21","asynch","meets",3,"Z",FALSE,15.244,1,0,1,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0.5,0,0,0,"score_TV_end",1,"score_ORTH",1,"?",0
"LPY8N","111","fall21","asynch","endtime",4,"U",FALSE,68.592,1,-0.0714285714285714,1,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_start",1,"score_ORTH",1.07142857142857,"Orthogonal",-1
"LPY8N","111","fall21","asynch","midpoint",5,"U",FALSE,98.198,1,-0.0909090909090909,1,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0.5,0,0,0.5,"score_TV_end",1,"score_ORTH",1.09090909090909,"?",0
"5P3XF","121","fall21","asynch","starttime",1,"F",TRUE,8.526,1,1,NA,-0.0833333333333333,0.5,1,-0.0714285714285714,NA,NA,1,1,1,1,"score_TV_start",1,"score_TRI",1.08333333333333,"both tri + orth",0
"5P3XF","121","fall21","asynch","starts",2,"K",TRUE,6.296,1,1,NA,-0.0769230769230769,0.333333333333333,1,-0.0769230769230769,-0.0769230769230769,0,1,1,1,1,"score_TV_start",1,"score_TRI",1.07692307692308,"both tri + orth",0
"5P3XF","121","fall21","asynch","meets",3,"F",TRUE,9.371,1,-0.0769230769230769,NA,0.333333333333333,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,-0.0714285714285714,1,0,-0.0769230769230769,"score_TV_start",0.333333333333333,"score_SATISFICE",0.41025641025641,"?",0
"5P3XF","121","fall21","asynch","endtime",4,"H",TRUE,15.732,1,1,NA,-0.0769230769230769,0.5,-0.0714285714285714,1,NA,NA,1,1,1,1,"score_TV_end",1,"score_TRI",1.07692307692308,"both tri + orth",0
"5P3XF","121","fall21","asynch","midpoint",5,"A",TRUE,118.073,1,1,NA,-0.0769230769230769,-0.0833333333333333,-0.0833333333333333,NA,NA,0,1,1,1,-0.0833333333333333,"score_TV_max",1,"score_TRI",1.08333333333333,"both tri + orth",0
"AU0MW","121","fall21","asynch","starttime",1,"",FALSE,22.305,0,0,NA,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",0,"score_TRI",0,"blank",0
"AU0MW","121","fall21","asynch","starts",2,"",FALSE,11.218,0,0,NA,0,0,0,0,0,0,0,0,0,0,"score_TV_max",0,"score_TRI",0,"blank",0
"AU0MW","121","fall21","asynch","meets",3,"",FALSE,20.454,0,0,NA,0,0,0,NA,0,0,0,0,0,0,"score_TV_max",0,"score_TRI",0,"blank",0
"AU0MW","121","fall21","asynch","endtime",4,"",FALSE,56.284,0,0,NA,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",0,"score_TRI",0,"blank",0
"AU0MW","121","fall21","asynch","midpoint",5,"",FALSE,49.189,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,"score_TV_max",0,"score_TRI",0,"blank",0
"HCGNQ","121","fall21","asynch","starttime",1,"",FALSE,71.604,0,0,NA,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",0,"score_TRI",0,"blank",0
"HCGNQ","121","fall21","asynch","starts",2,"BG",FALSE,29.164,2,-0.166666666666667,NA,0.923076923076923,-0.2,-0.166666666666667,-0.153846153846154,-0.153846153846154,0,-0.142857142857143,0,0,-0.153846153846154,"score_TV_end",0.923076923076923,"score_SATISFICE",1.08974358974359,"?",0
"HCGNQ","121","fall21","asynch","meets",3,"AF",FALSE,306.86,2,-0.153846153846154,NA,0.666666666666667,-0.166666666666667,-0.153846153846154,NA,-0.153846153846154,0,-0.142857142857143,0,0,-0.153846153846154,"score_TV_start",0.666666666666667,"score_SATISFICE",0.82051282051282,"?",0
"HCGNQ","121","fall21","asynch","endtime",4,"AI",FALSE,24.063,2,-0.142857142857143,NA,-0.153846153846154,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,-0.142857142857143,0,0,-0.142857142857143,"score_TV_start",-0.142857142857143,"score_TRI",0.010989010989011,"?",0
"HCGNQ","121","fall21","asynch","midpoint",5,"UXZ",FALSE,8.265,3,-0.230769230769231,NA,-0.230769230769231,0.333333333333333,0.333333333333333,NA,NA,0,-0.214285714285714,0,0,0.333333333333333,"score_TV_max",0.333333333333333,"score_TVERSKY",0.564102564102564,"?",0
"STJP3","111","fall21","asynch","starttime",1,"A",FALSE,32.404,1,-0.0769230769230769,1,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_end",1,"score_ORTH",1.07692307692308,"Orthogonal",-1
"STJP3","111","fall21","asynch","starts",2,"E",FALSE,12.403,1,-0.0833333333333333,1,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0.5,0,0,-0.0769230769230769,"score_TV_end",1,"score_ORTH",1.08333333333333,"?",0
"STJP3","111","fall21","asynch","meets",3,"Z",FALSE,18.298,1,0,1,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0.5,0,0,0,"score_TV_end",1,"score_ORTH",1,"?",0
"STJP3","111","fall21","asynch","endtime",4,"U",FALSE,48.273,1,-0.0714285714285714,1,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_start",1,"score_ORTH",1.07142857142857,"Orthogonal",-1
"STJP3","111","fall21","asynch","midpoint",5,"U",FALSE,90.977,1,-0.0909090909090909,1,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0.5,0,0,0.5,"score_TV_end",1,"score_ORTH",1.09090909090909,"?",0
"GY85V","111","fall21","asynch","starttime",1,"A",FALSE,18.237,1,-0.0769230769230769,1,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_end",1,"score_ORTH",1.07692307692308,"Orthogonal",-1
"GY85V","111","fall21","asynch","starts",2,"E",FALSE,12.252,1,-0.0833333333333333,1,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0.5,0,0,-0.0769230769230769,"score_TV_end",1,"score_ORTH",1.08333333333333,"?",0
"GY85V","111","fall21","asynch","meets",3,"O",FALSE,34.073,1,-0.0833333333333333,0,NA,0.166666666666667,0.5,-0.0833333333333333,-0.0909090909090909,0,-0.0769230769230769,0,0,0.5,"score_TV_start",0.5,"score_TVERSKY",0.583333333333333,"?",0
"GY85V","111","fall21","asynch","endtime",4,"KU",FALSE,14.091,2,-0.142857142857143,0.916666666666667,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0.423076923076923,0,0,-0.142857142857143,"score_TV_start",0.916666666666667,"score_ORTH",1.05952380952381,"?",0
"GY85V","111","fall21","asynch","midpoint",5,"U",FALSE,340.486,1,-0.0909090909090909,1,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0.5,0,0,0.5,"score_TV_end",1,"score_ORTH",1.09090909090909,"?",0
"3PADQ","111","fall21","asynch","starttime",1,"A",FALSE,31.01,1,-0.0769230769230769,1,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_end",1,"score_ORTH",1.07692307692308,"Orthogonal",-1
"3PADQ","111","fall21","asynch","starts",2,"J",FALSE,14.136,1,-0.0833333333333333,-0.0833333333333333,NA,0.25,-0.0909090909090909,-0.0769230769230769,1,0,-0.0769230769230769,0,0,1,"score_TV_duration",1,"score_TVERSKY",1.08333333333333,"?",0
"3PADQ","111","fall21","asynch","meets",3,"Z",FALSE,80.91,1,0,1,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0.5,0,0,0,"score_TV_end",1,"score_ORTH",1,"?",0
"3PADQ","111","fall21","asynch","endtime",4,"U",FALSE,60.644,1,-0.0714285714285714,1,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_start",1,"score_ORTH",1.07142857142857,"Orthogonal",-1
"3PADQ","111","fall21","asynch","midpoint",5,"F",FALSE,193.304,1,-0.0909090909090909,-0.0769230769230769,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,-0.0769230769230769,0,0,-0.0769230769230769,"score_TV_start",-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?",0
"240Y4","121","fall21","asynch","starttime",1,"",FALSE,41.14,0,0,NA,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",0,"score_TRI",0,"blank",0
"240Y4","121","fall21","asynch","starts",2,"",FALSE,13.129,0,0,NA,0,0,0,0,0,0,0,0,0,0,"score_TV_max",0,"score_TRI",0,"blank",0
"240Y4","121","fall21","asynch","meets",3,"O",FALSE,12.118,1,-0.0769230769230769,NA,-0.0909090909090909,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,-0.0714285714285714,0,0,-0.0769230769230769,"score_TV_start",-0.0769230769230769,"score_TRI",0.013986013986014,"?",0
"240Y4","121","fall21","asynch","endtime",4,"D",FALSE,13.618,1,-0.0714285714285714,NA,-0.0769230769230769,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,NA,-0.0714285714285714,0,0,-0.0714285714285714,"score_TV_start",-0.0714285714285714,"score_TRI",0.0054945054945055,"?",0
"240Y4","121","fall21","asynch","midpoint",5,"A",TRUE,19.82,1,1,NA,-0.0769230769230769,-0.0833333333333333,-0.0833333333333333,NA,NA,0,1,1,1,-0.0833333333333333,"score_TV_max",1,"score_TRI",1.08333333333333,"both tri + orth",0
"3SYRX","121","fall21","asynch","starttime",1,"F",TRUE,35.344,1,1,NA,-0.0833333333333333,0.5,1,-0.0714285714285714,NA,NA,1,1,1,1,"score_TV_start",1,"score_TRI",1.08333333333333,"both tri + orth",0
"3SYRX","121","fall21","asynch","starts",2,"K",TRUE,14.801,1,1,NA,-0.0769230769230769,0.333333333333333,1,-0.0769230769230769,-0.0769230769230769,0,1,1,1,1,"score_TV_start",1,"score_TRI",1.07692307692308,"both tri + orth",0
"3SYRX","121","fall21","asynch","meets",3,"F",TRUE,10.936,1,-0.0769230769230769,NA,0.333333333333333,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,-0.0714285714285714,1,0,-0.0769230769230769,"score_TV_start",0.333333333333333,"score_SATISFICE",0.41025641025641,"?",0
"3SYRX","121","fall21","asynch","endtime",4,"H",TRUE,10.845,1,1,NA,-0.0769230769230769,0.5,-0.0714285714285714,1,NA,NA,1,1,1,1,"score_TV_end",1,"score_TRI",1.07692307692308,"both tri + orth",0
"3SYRX","121","fall21","asynch","midpoint",5,"A",TRUE,13.684,1,1,NA,-0.0769230769230769,-0.0833333333333333,-0.0833333333333333,NA,NA,0,1,1,1,-0.0833333333333333,"score_TV_max",1,"score_TRI",1.08333333333333,"both tri + orth",0
"PFFEV","111","fall21","asynch","starttime",1,"A",FALSE,35.324,1,-0.0769230769230769,1,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_end",1,"score_ORTH",1.07692307692308,"Orthogonal",-1
"PFFEV","111","fall21","asynch","starts",2,"E",FALSE,22.609,1,-0.0833333333333333,1,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0.5,0,0,-0.0769230769230769,"score_TV_end",1,"score_ORTH",1.08333333333333,"?",0
"PFFEV","111","fall21","asynch","meets",3,"A",FALSE,18.736,1,-0.0833333333333333,-0.1,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,-0.0769230769230769,0,0,0.333333333333333,"score_TV_duration",0.333333333333333,"score_TVERSKY",0.433333333333333,"?",0
"PFFEV","111","fall21","asynch","endtime",4,"U",FALSE,140.712,1,-0.0714285714285714,1,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_start",1,"score_ORTH",1.07142857142857,"Orthogonal",-1
"PFFEV","111","fall21","asynch","midpoint",5,"U",FALSE,101.336,1,-0.0909090909090909,1,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0.5,0,0,0.5,"score_TV_end",1,"score_ORTH",1.09090909090909,"?",0
"NH0FO","121","fall21","asynch","starttime",1,"F",TRUE,146.88,1,1,NA,-0.0833333333333333,0.5,1,-0.0714285714285714,NA,NA,1,1,1,1,"score_TV_start",1,"score_TRI",1.08333333333333,"both tri + orth",0
"NH0FO","121","fall21","asynch","starts",2,"K",TRUE,19.389,1,1,NA,-0.0769230769230769,0.333333333333333,1,-0.0769230769230769,-0.0769230769230769,0,1,1,1,1,"score_TV_start",1,"score_TRI",1.07692307692308,"both tri + orth",0
"NH0FO","121","fall21","asynch","meets",3,"F",TRUE,12.73,1,-0.0769230769230769,NA,0.333333333333333,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,-0.0714285714285714,1,0,-0.0769230769230769,"score_TV_start",0.333333333333333,"score_SATISFICE",0.41025641025641,"?",0
"NH0FO","121","fall21","asynch","endtime",4,"H",TRUE,18.337,1,1,NA,-0.0769230769230769,0.5,-0.0714285714285714,1,NA,NA,1,1,1,1,"score_TV_end",1,"score_TRI",1.07692307692308,"both tri + orth",0
"NH0FO","121","fall21","asynch","midpoint",5,"A",TRUE,27.607,1,1,NA,-0.0769230769230769,-0.0833333333333333,-0.0833333333333333,NA,NA,0,1,1,1,-0.0833333333333333,"score_TV_max",1,"score_TRI",1.08333333333333,"both tri + orth",0
"XG38D","111","fall21","asynch","starttime",1,"A",FALSE,8.605,1,-0.0769230769230769,1,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_end",1,"score_ORTH",1.07692307692308,"Orthogonal",-1
"XG38D","111","fall21","asynch","starts",2,"E",FALSE,15.686,1,-0.0833333333333333,1,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0.5,0,0,-0.0769230769230769,"score_TV_end",1,"score_ORTH",1.08333333333333,"?",0
"XG38D","111","fall21","asynch","meets",3,"Z",FALSE,31.201,1,0,1,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0.5,0,0,0,"score_TV_end",1,"score_ORTH",1,"?",0
"XG38D","111","fall21","asynch","endtime",4,"U",FALSE,58.505,1,-0.0714285714285714,1,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_start",1,"score_ORTH",1.07142857142857,"Orthogonal",-1
"XG38D","111","fall21","asynch","midpoint",5,"U",FALSE,78.49,1,-0.0909090909090909,1,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0.5,0,0,0.5,"score_TV_end",1,"score_ORTH",1.09090909090909,"?",0
"N36VM","121","fall21","asynch","starttime",1,"O",FALSE,37.988,1,-0.0714285714285714,NA,0.333333333333333,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,NA,-0.0714285714285714,0,0,-0.0714285714285714,"score_TV_start",0.333333333333333,"score_SATISFICE",0.404761904761905,"?",0
"N36VM","121","fall21","asynch","starts",2,"G",FALSE,71.552,1,-0.0833333333333333,NA,1,-0.1,-0.0833333333333333,-0.0769230769230769,-0.0769230769230769,0,-0.0714285714285714,0,0,-0.0769230769230769,"score_TV_end",1,"score_SATISFICE",1.08333333333333,"?",0
"N36VM","121","fall21","asynch","meets",3,"O",FALSE,11.236,1,-0.0769230769230769,NA,-0.0909090909090909,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,-0.0714285714285714,0,0,-0.0769230769230769,"score_TV_start",-0.0769230769230769,"score_TRI",0.013986013986014,"?",0
"N36VM","121","fall21","asynch","endtime",4,"D",FALSE,26.095,1,-0.0714285714285714,NA,-0.0769230769230769,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,NA,-0.0714285714285714,0,0,-0.0714285714285714,"score_TV_start",-0.0714285714285714,"score_TRI",0.0054945054945055,"?",0
"N36VM","121","fall21","asynch","midpoint",5,"CO",FALSE,47.77,2,-0.153846153846154,NA,-0.153846153846154,0.416666666666667,0.416666666666667,NA,NA,0,-0.142857142857143,0,0,0.416666666666667,"score_TV_max",0.416666666666667,"score_TVERSKY",0.57051282051282,"?",0
"7METL","111","fall21","asynch","starttime",1,"A",FALSE,7.257,1,-0.0769230769230769,1,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_end",1,"score_ORTH",1.07692307692308,"Orthogonal",-1
"7METL","111","fall21","asynch","starts",2,"E",FALSE,12.399,1,-0.0833333333333333,1,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0.5,0,0,-0.0769230769230769,"score_TV_end",1,"score_ORTH",1.08333333333333,"?",0
"7METL","111","fall21","asynch","meets",3,"Z",FALSE,12.398,1,0,1,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0.5,0,0,0,"score_TV_end",1,"score_ORTH",1,"?",0
"7METL","111","fall21","asynch","endtime",4,"U",FALSE,7.661,1,-0.0714285714285714,1,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_start",1,"score_ORTH",1.07142857142857,"Orthogonal",-1
"7METL","111","fall21","asynch","midpoint",5,"HJ",FALSE,11.208,2,-0.181818181818182,-0.153846153846154,NA,-0.285714285714286,-0.153846153846154,-0.166666666666667,NA,0,-0.153846153846154,0,0,-0.153846153846154,"score_TV_start",-0.153846153846154,"score_TVERSKY",0.027972027972028,"?",0
"XV7KZ","111","fall21","asynch","starttime",1,"A",FALSE,64.18,1,-0.0769230769230769,1,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_end",1,"score_ORTH",1.07692307692308,"Orthogonal",-1
"XV7KZ","111","fall21","asynch","starts",2,"E",FALSE,7.833,1,-0.0833333333333333,1,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0.5,0,0,-0.0769230769230769,"score_TV_end",1,"score_ORTH",1.08333333333333,"?",0
"XV7KZ","111","fall21","asynch","meets",3,"Z",FALSE,11.932,1,0,1,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0.5,0,0,0,"score_TV_end",1,"score_ORTH",1,"?",0
"XV7KZ","111","fall21","asynch","endtime",4,"U",FALSE,42.715,1,-0.0714285714285714,1,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,NA,0.5,0,0,-0.0714285714285714,"score_TV_start",1,"score_ORTH",1.07142857142857,"Orthogonal",-1
"XV7KZ","111","fall21","asynch","midpoint",5,"U",FALSE,42.801,1,-0.0909090909090909,1,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0.5,0,0,0.5,"score_TV_end",1,"score_ORTH",1.09090909090909,"?",0
"YUWCZ","111","fall21","asynch","starttime",1,"CF",FALSE,37.027,2,0.923076923076923,-0.166666666666667,NA,1,0.923076923076923,0.928571428571429,NA,0,0.423076923076923,0,0,1,"score_TV_max",1,"score_TVERSKY",1.16666666666667,"?",0
"YUWCZ","111","fall21","asynch","starts",2,"K",TRUE,13.757,1,1,-0.0833333333333333,NA,0.25,0.5,-0.0769230769230769,-0.0769230769230769,0,0.5,1,1,0.5,"score_TV_start",1,"score_TRI",1.08333333333333,"?",0
"YUWCZ","111","fall21","asynch","meets",3,"F",TRUE,36.65,1,1,0,NA,0.166666666666667,-0.0833333333333333,1,-0.0909090909090909,0,0.5,1,1,1,"score_TV_end",1,"score_TRI",1,"?",0
"YUWCZ","111","fall21","asynch","endtime",4,"H",TRUE,42.321,1,1,-0.0833333333333333,NA,0.5,-0.0714285714285714,1,NA,NA,0.5,1,1,1,"score_TV_end",1,"score_TRI",1.08333333333333,"Triangular",1
"YUWCZ","111","fall21","asynch","midpoint",5,"O",TRUE,83.842,1,1,-0.0769230769230769,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0.5,1,1,-0.0769230769230769,"score_TV_start",1,"score_TRI",1.07692307692308,"?",0
"CN995","121","fall21","asynch","starttime",1,"CF",FALSE,19.992,2,0.928571428571429,NA,-0.166666666666667,1,0.928571428571429,0.928571428571429,NA,0,0.928571428571429,0,0,1,"score_TV_max",1,"score_TVERSKY",1.16666666666667,"?",0
"CN995","121","fall21","asynch","starts",2,"K",TRUE,19.514,1,1,NA,-0.0769230769230769,0.333333333333333,1,-0.0769230769230769,-0.0769230769230769,0,1,1,1,1,"score_TV_start",1,"score_TRI",1.07692307692308,"both tri + orth",0
"CN995","121","fall21","asynch","meets",3,"DK",FALSE,14.301,2,-0.153846153846154,NA,-0.181818181818182,-0.166666666666667,-0.153846153846154,NA,-0.153846153846154,0,-0.142857142857143,0,0,-0.153846153846154,"score_TV_start",-0.153846153846154,"score_TRI",0.027972027972028,"?",0
"CN995","121","fall21","asynch","endtime",4,"A",FALSE,62.863,1,-0.0714285714285714,NA,-0.0769230769230769,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,NA,-0.0714285714285714,0,0,-0.0714285714285714,"score_TV_start",-0.0714285714285714,"score_TRI",0.0054945054945055,"?",0
