"subject","condition","pretty_condition","study","term","mode","q","question","correct","rt_s","response","num_o","ROTATION","SHAPE"
"YSO0M","113","TRI-0","SGC4D","winter22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,65.305,"X",1,"0","TRI"
"YSO0M","113","TRI-0","SGC4D","winter22","asynch",11,"Which shift(s) start at 12pm?",FALSE,11.075,"BF",2,"0","TRI"
"YSO0M","113","TRI-0","SGC4D","winter22","asynch",12,"Which shift(s) start at the same time as F?",FALSE,9.865,"B",1,"0","TRI"
"YSO0M","113","TRI-0","SGC4D","winter22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,65.368,"FX",2,"0","TRI"
"YSO0M","113","TRI-0","SGC4D","winter22","asynch",14,"Which shift(s) end at 3pm?",FALSE,43.643,"B",1,"0","TRI"
"YSO0M","113","TRI-0","SGC4D","winter22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,98.773,"EF",2,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",1,"Which shift(s) start at 11 am?",FALSE,47.714,"C",1,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",2,"Which shift(s) start at the same time as D?",FALSE,18.889,"KD",2,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",3,"Which shift(s) begin when C ends?",FALSE,18.132,"UE",2,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,13.673,"B",1,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",TRUE,41.094,"O",1,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",6,"Which shift(s) are six hours long?",TRUE,5.157,"EG",2,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",FALSE,68.018,"FZ",2,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,47.588,"",0,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",9,"Which shift(s) begins before J begins and ends during B?",FALSE,23.276,"",0,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,38.9,"N",1,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",11,"Which shift(s) start at 12pm?",TRUE,8.18,"LM",2,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",12,"Which shift(s) start at the same time as F?",FALSE,7.396,"EZ",2,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,34.415,"FNZ",3,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",14,"Which shift(s) end at 3pm?",TRUE,33.319,"X",1,"0","TRI"
"2WLTY","113","TRI-0","SGC4D","winter22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,38.847,"KO",2,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",1,"Which shift(s) start at 11 am?",FALSE,26.831,"A",1,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",2,"Which shift(s) start at the same time as D?",FALSE,17.422,"JE",2,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",3,"Which shift(s) begin when C ends?",FALSE,25.93,"JH",2,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,44.471,"U",1,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,55.332,"F",1,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",6,"Which shift(s) are six hours long?",TRUE,38.031,"EG",2,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",FALSE,20.064,"BF",2,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,68.155,"E",1,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,31.416,"I",1,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,51.689,"",0,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",11,"Which shift(s) start at 12pm?",FALSE,11.13,"BF",2,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",12,"Which shift(s) start at the same time as F?",FALSE,5.916,"B",1,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,20.979,"FX",2,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",14,"Which shift(s) end at 3pm?",FALSE,25.817,"B",1,"0","TRI"
"DHOKS","113","TRI-0","SGC4D","winter22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,42.277,"AG",2,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",1,"Which shift(s) start at 11 am?",FALSE,39.48,"CF",2,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,29.758,"K",1,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",3,"Which shift(s) begin when C ends?",TRUE,28.896,"F",1,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",4,"Which shift(s) end at 4 pm?",TRUE,31.481,"H",1,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",TRUE,26.996,"O",1,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",6,"Which shift(s) are six hours long?",TRUE,11.315,"EG",2,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,39.421,"OX",2,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,27.858,"AK",2,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",9,"Which shift(s) begins before J begins and ends during B?",FALSE,44.362,"",0,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,16.204,"G",1,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",11,"Which shift(s) start at 12pm?",TRUE,8.184,"LM",2,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,8.032,"G",1,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,30.889,"EF",2,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",14,"Which shift(s) end at 3pm?",FALSE,8.351,"BIO",3,"0","TRI"
"L1F8V","113","TRI-0","SGC4D","winter22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",TRUE,27.073,"KX",2,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",1,"Which shift(s) start at 11 am?",FALSE,12.905,"A",1,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",2,"Which shift(s) start at the same time as D?",FALSE,10.9,"E",1,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",3,"Which shift(s) begin when C ends?",FALSE,35.205,"Z",1,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,45.731,"OFU",3,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,119.871,"F",1,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",6,"Which shift(s) are six hours long?",TRUE,9.395,"EG",2,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",FALSE,19.501,"BF",2,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,45.452,"E",1,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,35.585,"I",1,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,49.77,"X",1,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",11,"Which shift(s) start at 12pm?",FALSE,7.645,"BF",2,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",12,"Which shift(s) start at the same time as F?",FALSE,7.523,"B",1,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,45.373,"FX",2,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",14,"Which shift(s) end at 3pm?",FALSE,41.789,"B",1,"0","TRI"
"8DH5Q","113","TRI-0","SGC4D","winter22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,45.664,"EF",2,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",1,"Which shift(s) start at 11 am?",FALSE,91.525,"A",1,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",2,"Which shift(s) start at the same time as D?",FALSE,155.869,"CD",2,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",3,"Which shift(s) begin when C ends?",FALSE,100.73,"EZ",2,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,25.444,"DE",2,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,279.733,"OI",2,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",6,"Which shift(s) are six hours long?",TRUE,26.86,"EG",2,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,122.315,"OX",2,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",TRUE,163.947,"G",1,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,287.476,"I",1,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,28.533,"EF",2,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",11,"Which shift(s) start at 12pm?",TRUE,15.945,"LM",2,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",12,"Which shift(s) start at the same time as F?",FALSE,20.073,"FG",2,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,18.01,"EF",2,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",14,"Which shift(s) end at 3pm?",TRUE,25.401,"X",1,"0","TRI"
"7LZSC","113","TRI-0","SGC4D","winter22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",TRUE,16.104,"KX",2,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",1,"Which shift(s) start at 11 am?",FALSE,62.03,"A",1,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",2,"Which shift(s) start at the same time as D?",FALSE,32.929,"E",1,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",3,"Which shift(s) begin when C ends?",FALSE,31.331,"Z",1,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",4,"Which shift(s) end at 4 pm?",TRUE,123.157,"H",1,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",TRUE,24.746,"O",1,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",6,"Which shift(s) are six hours long?",TRUE,53.189,"EG",2,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,73.748,"OX",2,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",TRUE,114.211,"G",1,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,42.897,"I",1,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",10,"Which shift(s) end at the same time as F?",TRUE,19.141,"E",1,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",11,"Which shift(s) start at 12pm?",TRUE,15.103,"LM",2,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,17.231,"G",1,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,21.926,"EF",2,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",14,"Which shift(s) end at 3pm?",TRUE,18.691,"X",1,"0","TRI"
"HP1U2","113","TRI-0","SGC4D","winter22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",TRUE,36.034,"KX",2,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",1,"Which shift(s) start at 11 am?",FALSE,6.768,"A",1,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",2,"Which shift(s) start at the same time as D?",FALSE,5.784,"E",1,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",3,"Which shift(s) begin when C ends?",FALSE,9.109,"Z",1,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,23.462,"U",1,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,21.84,"U",1,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",6,"Which shift(s) are six hours long?",TRUE,6.572,"EG",2,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",FALSE,14.666,"BF",2,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,20.164,"E",1,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,8.854,"I",1,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,10.745,"X",1,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",11,"Which shift(s) start at 12pm?",FALSE,5.677,"BF",2,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",12,"Which shift(s) start at the same time as F?",FALSE,4.841,"B",1,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,16.941,"FX",2,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",14,"Which shift(s) end at 3pm?",FALSE,10.399,"B",1,"0","TRI"
"O22H1","113","TRI-0","SGC4D","winter22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,18.098,"EF",2,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",1,"Which shift(s) start at 11 am?",FALSE,20.223,"A",1,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",2,"Which shift(s) start at the same time as D?",FALSE,11.156,"E",1,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",3,"Which shift(s) begin when C ends?",FALSE,14.241,"Z",1,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,61.453,"U",1,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,176.579,"U",1,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",6,"Which shift(s) are six hours long?",TRUE,7.06,"EG",2,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",FALSE,19.891,"BF",2,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,41.231,"E",1,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,28.886,"I",1,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,15.248,"IJ",2,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",11,"Which shift(s) start at 12pm?",FALSE,10.466,"BF",2,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",12,"Which shift(s) start at the same time as F?",FALSE,9.358,"B",1,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,29.831,"F",1,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",14,"Which shift(s) end at 3pm?",FALSE,18.752,"B",1,"0","TRI"
"NTBWZ","113","TRI-0","SGC4D","winter22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,41.553,"EF",2,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",1,"Which shift(s) start at 11 am?",TRUE,23.068,"F",1,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,7.642,"K",1,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",3,"Which shift(s) begin when C ends?",FALSE,13,"A",1,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",4,"Which shift(s) end at 4 pm?",TRUE,36.731,"H",1,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",TRUE,25.874,"O",1,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",6,"Which shift(s) are six hours long?",TRUE,6.117,"EG",2,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,32.85,"OX",2,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,24.556,"F",1,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,21.335,"I",1,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,25.285,"B",1,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",11,"Which shift(s) start at 12pm?",TRUE,7.103,"LM",2,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,7.114,"G",1,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,39.93,"EF",2,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",14,"Which shift(s) end at 3pm?",TRUE,14.026,"X",1,"0","TRI"
"AOTXC","113","TRI-0","SGC4D","winter22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,19.904,"E",1,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",1,"Which shift(s) start at 11 am?",TRUE,40.714,"F",1,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,9.755,"K",1,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",3,"Which shift(s) begin when C ends?",TRUE,12.425,"F",1,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",4,"Which shift(s) end at 4 pm?",TRUE,13.487,"H",1,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",TRUE,8.984,"O",1,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",6,"Which shift(s) are six hours long?",TRUE,8.383,"EG",2,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,27.541,"OX",2,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,50.401,"CG",2,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,14.958,"I",1,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",10,"Which shift(s) end at the same time as F?",TRUE,8.225,"E",1,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",11,"Which shift(s) start at 12pm?",TRUE,8.186,"LM",2,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,14.393,"G",1,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,13.173,"EF",2,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",14,"Which shift(s) end at 3pm?",TRUE,7.252,"X",1,"0","TRI"
"HW7XP","113","TRI-0","SGC4D","winter22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",TRUE,11.061,"KX",2,"0","TRI"
