"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","pretty_condition","SHAPE","SCALE","pretty_mode","IMPASSE","score_TRI","score_ORTH","score_BOTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","override","score_SCALED","score_STATE"
"DCKVC","11311112","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,10.991,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"DCKVC","11311112","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,11.947,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"DCKVC","11311112","summer22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,33.962,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0714285714285714,1,0.5,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"DCKVC","11311112","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"F",FALSE,64.389,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans","",-0.5,"unknown"
"DCKVC","11311112","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,158.388,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"DCKVC","11311112","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,13.523,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"DCKVC","11311112","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,412.009,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"DCKVC","11311112","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,155.827,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"DCKVC","11311112","summer22","asynch","Which shift(s) end at the same time as F?",10,"B",FALSE,9.104,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0625,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"DCKVC","11311112","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,280.434,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"DCKVC","11311112","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,3.363,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"DCKVC","11311112","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,15.627,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"DCKVC","11311112","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,16.083,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"DCKVC","11311112","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,29.593,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.125,1,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"B4AM3","11311112","summer22","asynch","Which shift(s) start at 11 am?",1,"AIO",FALSE,26.517,3,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.230769230769231,1,0.346153846153846,NA,NA,-0.25,-0.230769230769231,-0.214285714285714,NA,0,0,0,-0.214285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.23076923076923,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"B4AM3","11311112","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,13.741,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"B4AM3","11311112","summer22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,25.068,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",0,1,0.5,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"B4AM3","11311112","summer22","asynch","Which shift(s) end at 4 pm?",4,"DE",FALSE,9.075,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.142857142857143,-0.166666666666667,-0.153846153846154,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,-0.142857142857143,"score_TRI",0.0238095238095238,"?","?","neg.trans","",-0.5,"unknown"
"B4AM3","11311112","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"HJ",FALSE,47.445,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.181818181818182,-0.153846153846154,-0.153846153846154,NA,NA,-0.285714285714286,-0.153846153846154,-0.166666666666667,NA,0,0,0,-0.153846153846154,"score_TV_start",NA,NA,-0.153846153846154,"score_TVERSKY",0.027972027972028,"?","?","neg.trans","",-0.5,"unknown"
"B4AM3","11311112","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,9.543,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"B4AM3","11311112","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,17.451,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"B4AM3","11311112","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,53.141,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"B4AM3","11311112","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,20.052,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"B4AM3","11311112","summer22","asynch","Which shift(s) end at the same time as F?",10,"Z",FALSE,16.322,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0625,-0.0625,-0.0625,NA,NA,0.333333333333333,-0.0625,-0.0625,1,0,0,0,1,"score_TV_duration",NA,NA,1,"score_TVERSKY",1.0625,"Tversky","Tversky","pos.trans","",0.5,"tri-like"
"B4AM3","11311112","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,12.766,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"B4AM3","11311112","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,4.711,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"B4AM3","11311112","summer22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,20.132,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",0.433333333333333,1,0.666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"B4AM3","11311112","summer22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,25.813,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0588235294117647,1,0.5,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"B4AM3","11311112","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"F",FALSE,47.05,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0625,0.5,0.25,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,0.5,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"BWJ8G","11311112","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,45.571,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"BWJ8G","11311112","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,53.896,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"BWJ8G","11311112","summer22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,18.26,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0833333333333333,-0.1,-0.0769230769230769,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"Tversky","Tversky","pos.trans","?",0.5,"tri-like"
"BWJ8G","11311112","summer22","asynch","Which shift(s) end at 4 pm?",4,"DE",FALSE,25.822,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.142857142857143,-0.166666666666667,-0.153846153846154,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,-0.142857142857143,"score_TRI",0.0238095238095238,"?","?","neg.trans","",-0.5,"unknown"
"BWJ8G","11311112","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"D",FALSE,25.911,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,NA,NA,0,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,"score_TV_max",NA,NA,0,"score_TVERSKY",0.0909090909090909,"?","?","neg.trans","",-0.5,"unknown"
"BWJ8G","11311112","summer22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,30.11,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"BWJ8G","11311112","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,51.932,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"BWJ8G","11311112","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"O",FALSE,90.678,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0666666666666667,-0.0714285714285714,-0.0625,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0.00476190476190476,"?","?","neg.trans","",-0.5,"unknown"
"BWJ8G","11311112","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,75.473,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"BWJ8G","11311112","summer22","asynch","Which shift(s) end at the same time as F?",10,"P",FALSE,68.494,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0625,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"BWJ8G","11311112","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,16.868,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"BWJ8G","11311112","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,12.222,1,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"BWJ8G","11311112","summer22","asynch","Which 2 shifts end when Z begins?",13,"HLP",FALSE,131.675,3,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.2,-0.2,-0.2,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,-0.2,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"BWJ8G","11311112","summer22","asynch","Which shift(s) end at 3pm?",14,"KO",FALSE,21.881,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",-0.117647058823529,-0.117647058823529,-0.125,NA,NA,-0.142857142857143,NA,-0.117647058823529,-0.133333333333333,0,0,0,-0.117647058823529,"score_TV_end",NA,NA,-0.117647058823529,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"BWJ8G","11311112","summer22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"AK",FALSE,50.912,2,"Tri-Equilateral","TRI","equilateral","online-replication","none",0.4375,-0.133333333333333,0.178571428571429,NA,NA,0.266666666666667,-0.117647058823529,NA,NA,0,0,0,0.266666666666667,"score_TV_max",NA,NA,0.4375,"score_TRI",0.570833333333333,"Tversky","Tversky","pos.trans","Triangular",0.5,"tri-like"
"66H6K","11111112","summer22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,13.96,1,"Orth-Equilateral","ORTH","equilateral","online-replication","none",-0.0769230769230769,1,0.5,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"66H6K","11111112","summer22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,11.155,1,"Orth-Equilateral","ORTH","equilateral","online-replication","none",-0.0833333333333333,1,0.5,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"66H6K","11111112","summer22","asynch","Which shift(s) begin when C ends?",3,"K",FALSE,41.093,1,"Orth-Equilateral","ORTH","equilateral","online-replication","none",-0.0833333333333333,-0.1,-0.0769230769230769,NA,NA,-0.125,-0.0833333333333333,-0.0833333333333333,-0.0909090909090909,0,0,0,-0.0833333333333333,"score_TV_start",NA,NA,-0.0833333333333333,"score_TRI",0.0166666666666667,"?","?","neg.trans","",-0.5,"unknown"
"66H6K","11111112","summer22","asynch","Which shift(s) end at 4 pm?",4,"DE",FALSE,94.163,2,"Orth-Equilateral","ORTH","equilateral","online-replication","none",-0.142857142857143,-0.166666666666667,-0.153846153846154,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,-0.142857142857143,"score_TRI",0.0238095238095238,"?","?","neg.trans","",-0.5,"unknown"
"66H6K","11111112","summer22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"J",FALSE,64.638,1,"Orth-Equilateral","ORTH","equilateral","online-replication","none",-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans","",-0.5,"unknown"
"66H6K","11111112","summer22","asynch","Which shift(s) are six hours long?",6,"EGH",FALSE,75.191,3,"Orth-Equilateral","ORTH","equilateral","online-replication","none",0.9375,0.9375,0.9375,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0.9375,"score_TRI",0,"?","?","neg.trans","",-0.5,"unknown"
"66H6K","11111112","summer22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,32.826,2,"Orth-Equilateral","ORTH","equilateral","online-replication","none",-0.125,1,0.5,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"66H6K","11111112","summer22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,36.937,1,"Orth-Equilateral","ORTH","equilateral","online-replication","none",-0.0666666666666667,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"66H6K","11111112","summer22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,66.347,1,"Orth-Equilateral","ORTH","equilateral","online-replication","none",1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans","",0.5,"tri-like"
"66H6K","11111112","summer22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,19.527,1,"Orth-Equilateral","ORTH","equilateral","online-replication","none",1,-0.0625,0.5,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular","",1,"tri-like"
"66H6K","11111112","summer22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,6.082,2,"Orth-Equilateral","ORTH","equilateral","online-replication","none",-0.125,1,0.5,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
"66H6K","11111112","summer22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,7.522,1,"Orth-Equilateral","ORTH","equilateral","online-replication","none",-0.0625,1,0.5,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal","",-1,"orth-like"
