"subject","condition","pretty_condition","term","mode","question","q","answer","correct","rt_s","response","num_o","score_TRI","score_ORTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_BOTH","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","score_SCALED","score_STATE"
"7OBDZ","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,7.177,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OBDZ","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,6.706," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OBDZ","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"F ,X ",FALSE,28.106,"  FX",4,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OBDZ","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,75.061," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"7OBDZ","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E ,F ",FALSE,85.484,"  EF",4,-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3QQX3","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"C ,F ",FALSE,45.031,"  CF",4,0.923076923076923,-0.166666666666667,NA,NA,1,0.923076923076923,0.928571428571429,NA,0,0,0,0,1,"score_TV_max",NA,NA,1,"score_TVERSKY",1.16666666666667,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"3QQX3","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"A ,K ",FALSE,24.056,"  AK",4,0.916666666666667,-0.166666666666667,NA,NA,0.5,1,-0.153846153846154,-0.153846153846154,0,0,0,0,1,"score_TV_start",NA,NA,1,"score_TVERSKY",1.16666666666667,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"3QQX3","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"U ,E ",FALSE,25.868,"  EU",4,-0.166666666666667,-0.2,NA,NA,0.0416666666666667,-0.166666666666667,-0.166666666666667,0.242424242424242,0,0,0,0,0.242424242424242,"score_TV_duration",NA,NA,0.242424242424242,"score_TVERSKY",0.442424242424242,"?","?","neg.trans",-0.5,"unknown"
"3QQX3","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"D ,E ",FALSE,33.073,"  DE",4,-0.142857142857143,-0.166666666666667,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,-0.142857142857143,"score_TRI",0.0238095238095238,"?","?","neg.trans",-0.5,"unknown"
"3QQX3","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"F ",FALSE,100.523," F",2,-0.0909090909090909,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans",-0.5,"unknown"
"3QQX3","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,9.456,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"3QQX3","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,102.035,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3QQX3","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E ",FALSE,89.048," E",2,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3QQX3","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,20.485," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"3QQX3","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"J ",FALSE,27.756," J",2,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"3QQX3","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,7.676,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3QQX3","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,6.581," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3QQX3","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"F ,X ",FALSE,25.326,"  FX",4,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3QQX3","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,31.94," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"3QQX3","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E ,F ",FALSE,62.568,"  EF",4,-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"9T8HW","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,43.16," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"9T8HW","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"K ",FALSE,11.636," K",2,1,-0.0833333333333333,NA,NA,0.25,0.5,-0.0769230769230769,-0.0769230769230769,0,0,0,1,0.5,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"9T8HW","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"O ",FALSE,22.15," O",2,-0.0833333333333333,0,NA,NA,0.166666666666667,0.5,-0.0833333333333333,-0.0909090909090909,0,0,0,0,0.5,"score_TV_start",NA,NA,0.5,"score_TVERSKY",0.583333333333333,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"9T8HW","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"E ",FALSE,14.338," E",2,-0.0714285714285714,-0.0833333333333333,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,-0.0714285714285714,"score_TRI",0.0119047619047619,"?","?","neg.trans",-0.5,"unknown"
"9T8HW","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O ",FALSE,14.33," O",2,1,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"9T8HW","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"B ,F ",FALSE,31.066,"  BF",4,-0.125,-0.125,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.125,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"9T8HW","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,61.841,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"9T8HW","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"I ,O ",FALSE,51.978,"  IO",4,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"9T8HW","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"F ,I ",FALSE,11.008,"  FI",4,0.933333333333333,0.933333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.933333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"9T8HW","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"F ,Z ",FALSE,20.27,"  FZ",4,-0.0625,-0.0625,NA,NA,0.333333333333333,-0.0625,-0.0625,1,0,0,0,0,1,"score_TV_duration",NA,NA,1,"score_TVERSKY",1.0625,"Tversky","Tversky","pos.trans",0.5,"tri-like"
"9T8HW","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"F ",FALSE,14.58," F",2,-0.0625,0.5,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.5,"score_ORTH",0.5625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"9T8HW","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"",FALSE,11.943,"",0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"9T8HW","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"H ,L ",FALSE,32.268,"  HL",4,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"9T8HW","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"",FALSE,11.775,"",0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"9T8HW","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"K ,X ",FALSE,12.795,"  KX",4,1,-0.133333333333333,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,0,0,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"NU1ZQ","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,16.259," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"NU1ZQ","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,8.473," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"NU1ZQ","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z ",FALSE,27.974," Z",2,0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"NU1ZQ","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U ",FALSE,30.646," U",2,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"NU1ZQ","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U ",FALSE,102.839," U",2,-0.0909090909090909,1,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"NU1ZQ","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,9.297,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"NU1ZQ","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,14.452,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"NU1ZQ","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E ",FALSE,41.979," E",2,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"NU1ZQ","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,29.554," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"NU1ZQ","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"F ,X ",FALSE,28.491,"  FX",4,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"NU1ZQ","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,7.525,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"NU1ZQ","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,6.388," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"NU1ZQ","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"F ,X ",FALSE,14.167,"  FX",4,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"NU1ZQ","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,49.894," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"NU1ZQ","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"E ,F ",FALSE,50.005,"  EF",4,-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"64VZS","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"F ",FALSE,35.115," F",2,1,-0.0833333333333333,NA,NA,0.5,1,-0.0714285714285714,NA,0,0,0,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"64VZS","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"K ",FALSE,6.853," K",2,1,-0.0833333333333333,NA,NA,0.25,0.5,-0.0769230769230769,-0.0769230769230769,0,0,0,1,0.5,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"64VZS","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"F ",FALSE,19.097," F",2,1,0,NA,NA,0.166666666666667,-0.0833333333333333,1,-0.0909090909090909,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1,"Triangular","Triangular","triangular",1,"tri-like"
"64VZS","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"H ",FALSE,13.479," H",2,1,-0.0833333333333333,NA,NA,0.5,-0.0714285714285714,1,NA,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"64VZS","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O ",FALSE,14.36," O",2,1,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"64VZS","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,22.847,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"64VZS","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"O ,X ",FALSE,27.002,"  OX",4,1,-0.133333333333333,NA,NA,0.25,1,-0.142857142857143,-0.125,0,0,0,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"64VZS","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G ",FALSE,51.356," G",2,1,-0.0666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,1,"score_TRI",1.06666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"64VZS","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,79.803," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"64VZS","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"E ",FALSE,11.477," E",2,1,-0.0625,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"64VZS","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"L ,M ",FALSE,7.582,"  LM",4,1,-0.125,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"64VZS","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"G ",FALSE,10.262," G",2,1,-0.0625,NA,NA,0.5,1,NA,-0.0625,0,0,0,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"64VZS","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"E ,F ",FALSE,8.881,"  EF",4,1,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"64VZS","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"X ",FALSE,10.869," X",2,1,-0.0588235294117647,NA,NA,0.25,NA,1,-0.0666666666666667,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"64VZS","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"K ,X ",FALSE,9.226,"  KX",4,1,-0.133333333333333,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,0,0,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"3SG1K","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"F ",FALSE,78.703," F",2,1,-0.0833333333333333,NA,NA,0.5,1,-0.0714285714285714,NA,0,0,0,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"3SG1K","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"K ",FALSE,38.203," K",2,1,-0.0833333333333333,NA,NA,0.25,0.5,-0.0769230769230769,-0.0769230769230769,0,0,0,1,0.5,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"3SG1K","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"F ",FALSE,13.856," F",2,1,0,NA,NA,0.166666666666667,-0.0833333333333333,1,-0.0909090909090909,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1,"Triangular","Triangular","triangular",1,"tri-like"
"3SG1K","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"H ",FALSE,6.409," H",2,1,-0.0833333333333333,NA,NA,0.5,-0.0714285714285714,1,NA,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"3SG1K","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O ",FALSE,51.092," O",2,1,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"3SG1K","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,8.042,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"3SG1K","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"O ,X ",FALSE,29.702,"  OX",4,1,-0.133333333333333,NA,NA,0.25,1,-0.142857142857143,-0.125,0,0,0,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"3SG1K","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G ",FALSE,83.417," G",2,1,-0.0666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,1,"score_TRI",1.06666666666667,"Triangular","Triangular","triangular",1,"tri-like"
